id,channel,text,audio_file,audio_path
102,@VuiVe,Nhưng mà hồi đấy ai cũng thích tại vì được làm xoái ca và tỉ tỉ qua 8 mốt phép thần thông của công nghệ.,audio_0102.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0102.wav
103,@chanthienmybachnien,Mình sẽ thị phạm ở trên tay trái chúng ta sẽ tác động vào tim ở đây.,audio_0103.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0103.wav
104,@jakinatsumi2915,Đúng rồi đó. Chúc cô Mai Gia may mắn.,audio_0104.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0104.wav
105,@TruyenHinhYenBaiYTV,Giá xăng dầu tăng trong thời gian vừa qua đã làm chi phí của doanh nghiệp vận tải tăng. Điều này đang ảnh hưởng rất mạnh đến doanh nghiệp.,audio_0105.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0105.wav
106,@PhanTichGame,"Vì đôi khi có những người mang danh là nhà khoa học nhưng lại muốn tìm cách diệt chủng, và có vài người vô gia cư thì lại có khao khát thay đổi thế giới theo hướng tích cực.",audio_0106.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0106.wav
107,@VoizFM,Không phải tớ thì ai?,audio_0107.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0107.wav
108,@dienmay,"Vị trí để mọi người quan sát cũng là phía trước nồi chiên thôi, nhưng mà thay vì đặt ở khay chiên thì nó chuyển lên đầu nồi.",audio_0108.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0108.wav
109,@DaiHaNoi-HTV,"Trường học hạnh phúc hướng tới việc hình thành các giá trị cốt lõi, là yêu thương, an toàn và tôn trọng.",audio_0109.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0109.wav
110,@duongfg,Nhiệm vụ các bạn sẽ là sản sinh ra những con mèo trong đội hình.,audio_0110.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0110.wav
111,@VoizFM,Đôi khi đó là sự lựa chọn chính xác.,audio_0111.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0111.wav
112,@ducisreal,Cậu muốn trở về nhà với gia đình và bạn bè của mình.,audio_0112.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0112.wav
113,@HIEUROTRONG5PHUT-NTKT,"Tuy nhiên, đối với quân Nga thì ngược lại.",audio_0113.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0113.wav
114,@VoizFM,Lại đặt vào bàn tay kia của Khoa.,audio_0114.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0114.wav
115,@VoizFM,Nó đến rồi.,audio_0115.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0115.wav
116,@betterversionvn,"Các nhà tâm lý học làm một thực nghiệm, họ đã đưa hình những cô gái đẹp trong một nhóm nam giới.",audio_0116.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0116.wav
117,@FonosVietnam,Nổi tiếng vì câu nói yêu thích.,audio_0117.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0117.wav
118,@VoizFM,"Sát thủ kinh tế, Economic Headman, EHM, là những chuyên gia được trả lương rất cao để lừa hàng nghìn tỷ đô la từ các quốc gia trên khắp thế giới.",audio_0118.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0118.wav
119,@SpiderumBooks,Cái chết của vợ là một sự đả kích rất lớn với Poe và ông vĩnh viễn không bao giờ hồi phục hoàn toàn được về mặt tinh thần.,audio_0119.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0119.wav
120,@Web5Ngay,Cái này tôi cũng đã từng viết ở trên Twitter rồi.,audio_0120.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0120.wav
121,@ducisreal,"Chắc chắn rồi. Sau khi đi bộ khoảng gần một dặm, tôi đã tìm thấy nó.",audio_0121.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0121.wav
122,@AnimeRewind.Official,Nhưng mà tôi cứ để ảnh đây để các bạn đoán cho tiện nhé.,audio_0122.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0122.wav
123,@PhanTichGame,Điều này sẽ giải thích tại sao bác sĩ lại rất muốn chữa lành cho Simon.,audio_0123.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0123.wav
124,@AnimeRewind.Official,Chúng ta hãy thử cùng tìm câu trả lời cho nó.,audio_0124.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0124.wav
125,@tranvyvy,"Cho nên anh Mon phải quyết tâm để kiếm được 5 con chuột luôn nha 3,2,1,20 phút bắt đầu.",audio_0125.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0125.wav
126,@VoizFM,Ông ta thở hôn hỉn.,audio_0126.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0126.wav
127,@langsontvtube,"Trong bài học ngày hôm nay, chúng ta sẽ cùng tìm hiểu chuyên đề 6, kỹ năng làm bài đọc hiểu trong đề thi tốt nghiệp Trung học Phổ thông.",audio_0127.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0127.wav
128,@daiptthphuyen,"Trần Trung Kiên là học sinh đầu tiên của tỉnh Phú Yên, lọt vào chung kết đường lên đỉnh Olympia.",audio_0128.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0128.wav
129,@CosmicWriter,Thậm chí là phải chịu áp lực đảm bảo từng bữa ăn mỗi ngày.,audio_0129.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0129.wav
130,@Xanh24h,"Bạn nên lựa chọn những sản phẩm có nguồn gốc rõ ràng, được sản xuất từ nguyên liệu tươi ngon, đảm bảo vệ sinh an toàn thực phẩm.",audio_0130.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0130.wav
131,@FonosVietnam,"À, em bé dậy rồi.",audio_0131.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0131.wav
132,@W2WMovie,Lee Do-hyun cũng có bản hóa thân phù hợp để đem lại cho khán giả một trải nghiệm trọng vẹn nhất.,audio_0132.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0132.wav
133,@HocvienBovaGau,Ông Thành quyết định tự xây lò làm bánh của riêng mình.,audio_0133.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0133.wav
134,@FonosVietnam,Tại sao những tỷ phú đô la đã giàu lại ngày càng giàu thêm?,audio_0134.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0134.wav
135,@VuTruNguyenThuy,Nhưng tầm chiến lược to lớn của nó đã khiến một số quốc gia như Hoa Kỳ âm thầm nghiên cứu chúng nhằm tạo được lợi thế áp đảo về chiến lược trên toàn cầu.,audio_0135.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0135.wav
136,@kiaralah,Sau đó bước thứ 2 này mọi người hãy gắn link cái bài share đó xuống bên dưới video này.,audio_0136.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0136.wav
137,@FonosVietnam,"Lịch sử muối Trung Quốc khởi nguồn từ thần thoại về hoàng đế người đã phát minh ra văn tự, vũ khí và phương tiện vận tải.",audio_0137.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0137.wav
138,@Web5Ngay,Cái cách duy nhất.,audio_0138.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0138.wav
139,@TruyenhinhNaminhNTV,"Bộ Công an đã yêu cầu Công an các đơn vị địa phương thực hiện quyết liệt hơn nữa và hoàn thành việc cấp căn cước công dân, gắn chip trước ngày 1 tháng 7.",audio_0139.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0139.wav
140,@NgamRadio,Bệnh dịch không phải là thứ mà ai muốn mắc là có thể mắc bệnh sao?,audio_0140.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0140.wav
141,@TruyenhinhDakNong1,"Tuy khối lớp khác nhau, thầy cô giáo đã có những hoạt động khởi đầu ý nghĩa, lấy lại tinh thần học tập, giúp các em chuyển từ trạng thái nghỉ Tết sang trạng thái đi học.",audio_0141.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0141.wav
142,@Nhantaidaiviet,Làm việc thiện khó lắm.,audio_0142.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0142.wav
143,@VoizFM,"Cha là con trai của một bộ sư, tổ tiên của ông cũng là một sư, truyền đạo và dạy học trong cảnh nghèo đói.",audio_0143.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0143.wav
144,@SoiSangBrightSideVietnamese,Bạn có thể đoán ra đó là ai không?,audio_0144.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0144.wav
145,@tgddreview,Một cái hiệu năng rất ổn để mà phục vụ cho các bạn từ cái nhu cầu giải trí cơ bản cho đến việc học tập.,audio_0145.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0145.wav
146,@hacthaybachthay,Cứ bình an và hạnh phúc là được.,audio_0146.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0146.wav
147,@RiwayLegal,Thì bây giờ chúng ta sẽ thông báo lại cho cơ quan nhà nước biết để mà quản lý về mặt hành chính thôi.,audio_0147.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0147.wav
148,@nhatkycuocsong.,"Cả hai bản bạc phân công, Triệu sẽ trở Thuận đến nhà thờ để Thuận vào trong trộm cắp.",audio_0148.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0148.wav
149,@VoizFM,Treps không khó để nhận ra.,audio_0149.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0149.wav
150,@betterversionvn,"Vậy, lúc này, ta có còn là ta nữa không?",audio_0150.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0150.wav
151,@FonosVietnam,Một là nói ít nhất có thể.,audio_0151.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0151.wav
152,@chanthienmybachnien,Các dưỡng chất.,audio_0152.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0152.wav
153,@Web5Ngay,May ra năm sau mới bắt đầu thấy có kết quả.,audio_0153.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0153.wav
154,@W2WHorror,Có một yếu tố khá hay ở đây là con mắt âm dương của Vinh không hề bị phong ấn như thầy Pháp đã nói.,audio_0154.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0154.wav
155,@BacLieuTV,"Trước đó, khi thấy người đàn ông đứng giữa chợ, Nguyễn Thị Lẹ đã tiếp cận và giật sợi dây chuyền trị giá khoảng 200 triệu đồng, rồi bỏ chạy.",audio_0155.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0155.wav
156,@FonosVietnam,Cảm ơn bạn đã lắng nghe tấm tắt Quân Vương trên ứng dụng Phonos.,audio_0156.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0156.wav
157,@betterversionvn,Ông ta nghiêm khắc yêu cầu bản thân nhất quyết là sẽ không dùng đến thẻ tiến dụng hay tiền của gia đình mà hoàn toàn phải sống dựa vào hai bàn tay trắng.,audio_0157.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0157.wav
158,@ptthquangbinh,"Khu vực Bắc Trung Bộ, sáng sớm có sương mù, trưa chiều hưởng nắng.",audio_0158.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0158.wav
159,@baihoc10phut,"Khi còn nhỏ, chắc hẳn bạn cũng như tôi, đều bị thu hút bởi những que kem mát lạnh.",audio_0159.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0159.wav
160,@SUCKHOETAMSINH,Còn nếu các bạn mà làm khô này mà có nồi chiên không dầu.,audio_0160.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0160.wav
161,@FonosVietnam,Nơi lấy được format lý tưởng.,audio_0161.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0161.wav
162,@HocEnglishOnline,"Mà thực sự có thể nếu nó nhanh nữa, cái chữ dinh cũng là schwa luôn.",audio_0162.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0162.wav
163,@vietnh1009,"Có nghĩa là nếu mà cái vị trí của con khủng lông và vị trí của cây sương rồng nếu mà cái hoành độ của chúng bằng nhau, hoành độ của chúng bằng nhau và tung độ của chúng cũng bằng nhau luôn, có nghĩa là gì?",audio_0163.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0163.wav
